X,Y,objectid,data_year,portfolio_manager_id,philadelphia_building_id,street_address,property_name,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,electric_use_kbtu,natural_gas_use_kbtu,fuel_oil_02_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,weather_norm_site_eui_kbtuft2,weather_norm_sour_eui_kbtuft2,total_ghg_emissions_mtco2e,water_use_all_kgal,district_chilled_water,water_score,estar_certified,compliance_type,benchmarking_status,x_coord,y_coord
-75.0270631401336,40.0596076612413,276,2022,3330769,786569600,2951 WELSH RD,Pollock,19152,1,1962,K-12 School,73000,534767.9,4749538,0,0,54,72.4,88.8,82.7,109.5,298.9,433.7,0, ,No,Required Compliance,Complied,-75.02705828,40.05959228
-75.1759554123325,39.9209553429974,277,2022,3876022,773143500,1700 RITNER ST,St. Monica Church,19145,4,1971,Worship Facility,76863,1121602.5,2483648.7,0,0,0,46.9,74.8,49.8,10.1,229.6,248.8,0, ,No,Required Compliance,Complied,-75.17595028,39.92094083
-75.223296330278,39.9368287225241,278,2022,3583473,783251000,5500 KINGSESSING AVE,Mitchell,19143,1,1915,K-12 School,90000,1842145.3,9214873.2,0,0,2,122.9,164.8,135,66.2,649.9,2087.7,0, ,No,Required Compliance,Complied,-75.0923845,40.03672315
-74.9892594805809,40.0671438897283,279,2022,3408784,786332800,3700 MORRELL AVE,Hancock,19114,1,1967,K-12 School,66000,2293701.6,1570164.9,0,0,42,58.5,122.3,60.3,116.4,283.2,1045.7,0, ,No,Required Compliance,Complied,-74.98925475,40.06712841
-75.1049349369606,40.0345011363304,280,2022,3330952,786529200,5401 TABOR AVE,Creighton,19120,1,1930,K-12 School,63232,2264132.6,1431416,5943652.9,0,1,152.4,219,163.7,141.2,714.4,1228.3,0, ,No,Required Compliance,Complied,-75.10492986,40.03448607
-75.2242646088867,40.0414400239515,281,2022,4995156,881087500,6725 RIDGE AVE,Ridgeview Apartments,19128,1,1964,Multifamily Housing,77182,1639155.5,3190141.8,0,0,70,62.6,102.9,65.3,43.4,312.3,3224.1,0, ,No,Required Compliance,Complied,-75.22425926,40.04142533
-74.9836473345071,40.0492691480697,282,2022,5015305,881233101,9503 STATE RD,Beacon Pointe Apartments,19114,1,1980,Multifamily Housing,112921,1166012.8,1901982.3,0,0,100,27.2,46.6,27.6,143.1,202.6,4135.4,0, ,No,Required Compliance,Complied,-74.98364262,40.04925372
-75.0223716714639,40.1009535745879,283,2022,5013797,778770500,10102 JAMISON AVE,Rieder House aka Center Park House,19116,1,1989,Multifamily Housing,58765,1371158.6,2145943.6,0,0,83,59.9,103.7,61.6,70.3,237.2,2639.5,0, ,No,Required Compliance,Complied,-75.02236685,40.10093808
-75.2166798580687,40.0834137100173,284,2022,3858184,77553700,1 E SUNSET AVE,Norwood-Fontbonne Academy,19118,7,1920,K-12 School,86394,1595003.2,2108712.5,0,0,60,42.9,77.3,44.6,43,251,688.5,0, ,No,Required Compliance,Complied,-75.21667464,40.08339886
-75.0804891342752,40.0745360186655,285,2022,3330762,786455000,700 RHAWN ST,Fox Chase,19111,1,1949,K-12 School,52500,2408530.1,216392,4778995.2,0,1,141,224.7,150.4,78.6,576,3048.6,0, ,No,Required Compliance,Complied,-75.08048417,40.07452077
-74.9857060095212,40.1032354138568,286,2022,3879065,884292000,12270 TOWNSEND RD,Holts Cigar Company,19154,1,1970,Refrigerated Warehouse,65347,1846827.2,805799.3,0,0,79,40.6,92.1,41.2,63.8,203.7,506.1,0, ,No,Required Compliance,Complied,-74.98570131,40.10321985
-75.0075549119116,40.0436081045127,287,2022,3683713,884260000,8701 TORRESDALE AVE,Wolf Investment Corp. #7,19136,0,1956,Other,170000,2431160.9,1624980.7,0,0,0,23.9,50.1,25,108.6,298.1,562.4,0, ,No,Required Compliance,Complied,-75.00755009,40.0435927
-75.2274720666047,39.933238891931,288,2022,4991802,881445450,2001 S 59TH ST,Greenway Presbyterian Apartments,19143,0,2005,Multifamily Housing,59626,1507285.1,875485.8,0,0,76,40,86.2,40.8,138.9,177.8,1371.9,0, ,No,Required Compliance,Complied,-75.22746673,39.93322445
-75.0748033728217,40.0299108853991,289,2022,3330753,786076410,1660 COMLY ST,Ziegler,19149,0,1956,K-12 School,59025,1830087.3,3836028,0,0,10,96,155.1,102.3,89.7,363.2,1723.8,0, ,No,Required Compliance,Complied,-75.07479837,40.02989573
-75.1447376300405,40.0504329336576,290,2022,5050012,881451120,6302 OLD YORK RD,Philip Murray House II,19141,1,2005,Multifamily Housing,49928,1603165.7,3605592.5,0,0,7,104.3,165.7,110.1,108.9,331.2,2328.9,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.14473249,40.05041796
-75.0233766812076,40.11436251838,291,2022,3330725,786056400,11000 BUSTLETON AVE,Loesche,19116,1,1967,K-12 School,88000,1474272.3,4594975.3,0,0,40,69,101.7,74.3,81.3,372.5,1056.5,0, ,No,Required Compliance,Complied,-75.02337188,40.114347
-75.0527411554454,40.0399903645633,292,2022,3330764,786438600,2901 PRINCETON AVE,Mayfair,19149,1,1949,K-12 School,72000,3493901.6,5203804.3,0,0,2,120.8,211.8,130.4,132.1,580.8,1149.1,0, ,No,Required Compliance,Complied,-75.05273621,40.03997512
-75.1679202554652,39.9488481736401,293,2022,4998799,888035538,1601 LOCUST ST,The Lanesborough,19102,1,1931,Multifamily Housing,95000,2103044.2,1693413,0,0,95,40,80.7,40.9,98.4,273.2,455.6,0, ,No,Required Compliance,Complied,-75.16791508,39.94883356
-75.1480488669373,39.9696128507779,294,2022,5010192,886904200,973 N 7TH ST,MT. TABOR SR. CYBER VILLAGE,19123,1,2007,Multifamily Housing,59095,779027.8,314674.2,0,0,0,18.5,42.5,19,147.2,84.6,1395.9,0, ,No,Required Compliance,Complied,-75.1480437,39.96959812
-75.0690867251416,40.0523739624611,295,2022,3600823,786082400,1800 COTTMAN AVE,Wilson W,19111,1,1928,K-12 School,139500,1903858.1,3527638.1,0,0,75,38.9,64.8,40.8,179.1,353.2,584.8,0, ,No,Required Compliance,Complied,-75.06908176,40.05235873
-75.1448435460498,40.0136471502661,296,2022,3773988,777247000,1001 W LUZERNE ST,Little Flower Catholic High School,19140,2,1939,K-12 School,184000,1483584.7,891410.7,2583773.8,0,97,26.9,41.8,28.5,86.4,368.3,43.4,0, ,No,Required Compliance,Complied,-75.14483833,40.01363228
-75.1447396543823,39.9243764251513,297,2022,3690843,884004000,1800 S CHRIS COLUMBUS BLV,"Betty, Inc",19148,1,1948,Non-Refrigerated Warehouse,400000,1664370.9,633902,0,0,95,5.7,10.1,5.9,85.5,116.5,89.8,0, ,Yes,Required Compliance,Complied,-75.14473462,39.92436184
-75.2481278614368,39.8863153165242,298,2022,6814771,883745200,8880 BARTRAM AVE,2526-Philadephia - Airport,19153,0,1990,Hotel,44737,1923085.1,949700,0,0,47,64.2,142.7,64.7,111,218,3163,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.24812254,39.88630099
-75.1112124104541,40.0114653064431,299,2022,3989966,884114205,4123 G ST,Juniata,19124,1,2005,Self-Storage Facility,59850,349163.9,32696.2,0,0,0,6.4,16.9,6.2,47,32.2,2.4,0, ,No,Required Compliance,Complied,-75.11120728,40.01145033
-75.1425963007435,40.0543546082712,300,2022,3989969,884332560,1499 66TH AVE,Oak Lane,19126,1,2006,Self-Storage Facility,67500,478216.4,22752.3,0,0,0,7.4,20.2,7.3,31.5,42.9,6.7,0, ,No,Required Compliance,Complied,-75.14259117,40.05433961
-75.1810193190804,40.0421683530341,301,2022,3989967,884926200,6208 GERMANTOWN AVE,Germantown,19144,1,2005,Self-Storage Facility,67500,406192.1,26924.5,0,0,0,6.4,17.3,6.2,182.7,36.8,5,0, ,No,Required Compliance,Complied,-75.18101407,40.04215352
-74.9841712386669,40.1082721632135,302,2022,5017022,884292570,2800 BLACK LAKE PL,2800 Black Lake Place,19154,1,1988,Office,58372,950946.2,1658544.2,0,0,72,44.7,75.4,47.4,139.3,170.9,692.9,0, ,No,Required Compliance,Complied,-74.98416654,40.10825659
-75.0891591920072,39.9983712687845,303,2022,3800038,884204500,2190 WHEATSHEAF LN,29145-Philadelphia / Wheatsheaf Lane,19137,1,2000,Non-Refrigerated Warehouse,67600,369775.5,177300,0,0,0,8.1,18.1,7.9,183.9,41.6,12,0, ,No,Required Compliance,Complied,-75.08915411,39.99835625
-75.0654618853411,40.021254165415,304,2022,3635179, ,4219 VAN KIRK ST,7th Heaven Investments,19135,1,1940,Non-Refrigerated Warehouse,60000,311442.1,212827.2,0,0,93,8.7,18.3,9.4,93.9,39.3,14.4,0, ,No,Required Compliance,Complied,-75.06545689,40.02123901
-75.0601368298242,40.0127210565206,305,2022,3854031,884213400,5700 TACONY ST,"Brenntag Specialties, Inc.",19135,1,1950,Distribution Center,96381,413107.9,943714.8,0,0,75,14.1,22.3,14.5,29.9,86.1,104,0, ,No,Required Compliance,Complied,-75.06013184,40.0127059
-74.983965364404,40.1102101412671,306,2022,4067659,884292540,12300 MC NULTY RD,Main Warehouse,19154,1,1985,Distribution Center,56947,534489.8,1413006.9,0,0,65,34.2,52.3,36.7,55.5,121.6,67.3,0, ,No,Required Compliance,Complied,-74.98396067,40.11019456
-75.0657780107842,40.0694288161205,307,2022,3989904,884222525,1333 RHAWN ST,Fox Chase,19111,1,2005,Self-Storage Facility,71945,355944.3,29822.7,0,0,0,5.4,14.3,5.2,138.6,32.6,6.8,0, ,No,Required Compliance,Complied,-75.06577308,40.06941353
-75.0374503585274,40.0211830318965,308,2022,3813146,884182000,6951 NEW STATE RD,MARJAM SUPPLY,19135,1,1945,Distribution Center,106400,652438.5,358393.6,0,0,71,9.5,20.7,9.9,103.3,75.9,391,0, ,No,Required Compliance,Complied,-75.03744543,40.02116778
-75.114569873932,39.994426183867,309,2022,3330880,786072800,1829 E CLEARFIELD ST,Conwell,19134,1,1926,K-12 School,55600,1606685.2,3150627.2,0,0,14,85.6,140.4,85.6,68.2,307.3,168.7,0, ,No,Required Compliance,Complied,-75.11456473,39.99441126
-75.1884532439384,40.0406147014352,310,2022,5049288,886761616,315 W JOHNSON ST,"NewCourtland Apartments at Cliveden, L.P.",19144,1,2009,Multifamily Housing,57209,1635206.5,1015691.1,0,0,59,46.3,98.7,46.7,142.2,196.4,1231.8,0, ,No,Required Compliance,Complied,-75.18844798,40.0405999
-75.233650373013,40.0431697150787,311,2022,4991720,882348400,468 DOMINO LN,Green Woods Charter School,19128,1,2014,K-12 School,60000,2837220.6,715486,0,0,45,59.2,144.9,60.3,51,285.2,779.5,0, ,No,Required Compliance,Complied,-75.233645,40.04315505
-75.0753071856776,40.0127637378819,312,2022,3330945,786550200,2000 WAKELING ST,Harding,19124,1,1924,K-12 School,129264,1694502.2,11442427.6,0,0,24,101.6,129.7,110.4,103.2,755.4,495.4,0, ,No,Required Compliance,Complied,-75.07530215,40.01274863
-75.2122759221451,39.9619093926119,313,2022,3330804,783206951,4420 HAVERFORD AVE,Locke,19104,1,1965,K-12 School,77000,1578131.5,187752,5534986.9,0,28,94.8,132.5,101.3,135,558.2,439.2,0, ,No,Required Compliance,Complied,-75.21227057,39.96189487
-75.234655872832,40.0556893424378,314,2022,4998219,881090500,7949 RIDGE AVE,The Ridge Apartments,19128,2,1961,Multifamily Housing,116269,1887030.5,4377634.2,0,0,76,53.9,85,55.8,138.1,396.9,4337.2,0, ,No,Required Compliance,Complied,-75.23465053,40.05567464
-75.1855521735618,40.0742827979026,315,2022,5018938,881155012,1006 IVY HILL RD,Laverock Apt.,19150,1,2007,Multifamily Housing,83286,1925230.6,851320.4,0,0,80,33.3,75.5,34.7,156.9,212.9,2468.1,0, ,No,Required Compliance,Complied,-75.18554699,40.07426788
-75.162745642794,39.9470423623257,316,2022,5016203,888072274,250 S 13TH ST,Lenox Condominiums,19107,1,1920,Multifamily Housing,79923,1697054.1,8665470.9,0,0,10,129.7,173.3,136.4,126.5,608.1,4662.3,0, ,No,Required Compliance,Complied,-75.16274049,39.94702774
-75.2012513588504,39.9354049443921,317,2022,3229069,884124000,1550 WARFIELD ST,PHPA,19146,1,1962,Non-Refrigerated Warehouse,58887,1504112,3366800,0,0,29,82.7,131.6,85.2,102.3,309.9,42,0, ,No,Required Compliance,Complied,-75.20124611,39.93539044
-75.1608490012116,39.9787518288642,318,2022,5806117,881147875,1520 CECIL B MOORE AVE,Beech Interplex,19121,1,2010,Multifamily Housing,75000,1409264.8,1685824.5,0,0,99,41.3,76.2,42.7,96.8,212.3,1413.6,0, ,No,Required Compliance,Complied,-75.16084377,39.97873711
-75.1436828193127,39.952784140157,319,2022,5533988,888058116,113 BREAD ST,National at Old City Condominiums,19106,1,2006,Multifamily Housing,81616,1801356.5,1030229.8,0,0,98,34.7,75.1,36.8,88.7,211.7,6994.5,0, ,No,Required Compliance,Complied,-75.14367771,39.95276945
-75.2069355015113,40.0227027768574,320,2022,3330936,784378900,531 RIGHTER ST,Cook-Wissahickon,19128,1,1969,K-12 School,73100,1535840.5,1393757.9,0,0,80,40.1,78.8,42,156.2,207.8,655.6,0, ,No,Required Compliance,Complied,-75.20693014,40.02268809
-75.1271524568211,39.9727481756252,321,2022,3330875,781401800,600 E THOMPSON ST,Penn Treaty,19125,1,1928,K-12 School,144000,1322863.4,12217365,0,0,23,94,114.8,103.5,177.3,764.2,1038.4,0, ,No,Required Compliance,Complied,-75.12714734,39.97273338
-75.0099050314325,40.0560250005144,322,2022,3330763,786002100,9152 ACADEMY RD,Holme,19114,1,1950,K-12 School,73000,2477972.2,3191581.5,0,0,9,77.7,141,85.5,78.9,385.4,2180.2,0, ,No,Required Compliance,Complied,-75.00990021,40.05600957
-75.1542291435109,39.9611627400432,323,2022,21377946,883523100,990 SPRING GARDEN ST,SA 990 Spring Garden LP,19123,1,1927,Office,163466,4472002.6,4809854.2,0,0,74,59.2,112.1,58.8,232.9,645.1,1846.4,0, ,Yes,Required Compliance,Complied,-75.15422398,39.96114806
-75.1026081034052,39.9869170433908,324,2022,5015778,777075000,3255 BELGRADE ST,Nativity BVM Place,19134,1,1916,Multifamily Housing,30000,2195446.6,819399.9,0,0,3,100.5,233.6,101.4,143.7,234.8,1440.1,0, ,No,Voluntary Compliance,Voluntarily Complied,-75.10260301,39.98690211
-75.1422227094603,39.9514427250756,325,2022,4803451,888036248,108 ARCH ST,(PA2407) - Old City 108 Condominiums,19106,1,2004,Multifamily Housing,66000,2416886.8,723124.8,0,0,61,47.6,114,48,141.7,249,920.9,0, ,No,Required Compliance,Complied,-75.14221761,39.95142804
-75.1128669463465,39.9862934120328,326,2022,3330873,786324800,2922 MEMPHIS ST,Jones,19134,1,1924,K-12 School,118000,1671425.9,315682,4540820.8,0,66,55.3,81.3,55.4,247,499.4,901.4,0, ,No,Required Compliance,Complied,-75.11286183,39.98627852
-75.1578177511139,39.9473711595381,327,2022,3643201,771016500,1008-34 LOCUST ST,Jefferson Alumni Hall,19107-6799,1,1968,Laboratory,455711,56342390.1,150218.5,0,76774142.7,0,292.4,549.2,295.9,370.1,10014.3,28102.4,0, ,No,Required Compliance,Complied,-75.15849345,39.94713175
-75.161816475545,39.9506264287681,328,2022,1619606,882497505,1301-25 CHESTNUT ST,The Wanamaker Building,19107,1,1902,Office,1387438,48502262.4,1898296.2,0,24102314.9,74,53.6,120,54.7,202.6,5926.8,0,0, ,No,Required Compliance,Complied,-75.16216735,39.9513827
-75.1799837969529,39.9641601394592,329,2022,4830328,"782513700; 782513701; 888073174",2500 SPRING GARDEN ST,Art Museum Main Bldg & Perelman Bldg,19130,2,1928,Municipal,804000,51047000.2,1254818.5,0,99998048.1,0,186.9,324.6,187.8,173.8,11153.7,27471.8,0, ,No,Required Compliance,Complied,-75.18132038,39.96588984
-75.1571176016483,39.9500149066741,330,2022,3635424,771013000,1000-32 CHESTNUT ST,Gibbon Building,19107-5098,1,1978,Hospital (General Medical & Surgical),778752,113094049.6,303180,0,91052903.6,30,262.5,547.7,263,220.9,15914.9,44383.8,0, ,No,Required Compliance,Complied,-75.15793701,39.94971718
-75.1510441044355,39.950283416073,331,2022,5705392,883013010,100 S INDEPENDENCE W ML,100 Independence- DOW Building,19106,1,1965,Office,415482,28964655.7,7103408.6,0,4580216.6,23,97.8,226.4,100.2,264.5,3204.9,5142.9,0, ,No,Required Compliance,Complied,-75.15103898,39.95026876
-75.1685343460935,39.9524854506892,332,2022,6236789,883704000,17 S 17TH ST,Westin Philadelphia Hotel,19103,1,1990,Hotel,256265,14507250.8,1003200,0,6268201.5,62,85,192,87.1,118.8,1733.4,54,0, ,Yes,Required Compliance,Complied,-75.16854836,39.95237644
-75.1732427441975,39.9535805456114,333,2022,3894669,883320500,2000-24 MARKET ST,2000 Market Street,19103,1,1972,Office,665649,31718231.8,7718,0,47623777.2,40,119.2,219.5,116,143.5,5925.9,16361.4,0, ,No,Required Compliance,Complied,-75.17377698,39.95328135
-75.1558678459471,39.9483228752126,334,2022,3643346,771017500,901-03 WALNUT ST,901 Walnut Street Building,19107,1,2010,Office,85000,2926066,0,0,5874452.1,59,103.5,179.5,105.6,159.6,645,644.9,0, ,No,Required Compliance,Complied,-75.15594319,39.94855467
-75.1574482849082,39.9484982315908,335,2022,3641704,771019000,1000-28 WALNUT ST,Martin Building,19107,1,1959,Residence Hall/Dormitory,81525,3348698.2,0,0,3257155.1,55,81,163.1,81.8,96.3,508,1585.5,0, ,No,Required Compliance,Complied,-75.15824833,39.9482361
-75.1511581780176,40.0037548462484,336,2022,3965683,777557000,3334-56 N PARK AVE,JONES HALL,19140,1,2000,Medical Office,105924,3357152.1,0,0,9793176.4,58,189,259,193.6,221.9,1304.6,2647.4,6866629.9, ,No,Required Compliance,Complied,-75.15129547,40.0042324
-75.16041116638,39.9504498652944,337,2022,3597401,883311500,1211-15 CHESTNUT ST,1211 Chestnut,19107,1,1919,Office,100572,3302013.2,0,0,2660101.2,64,59.3,123.8,61.7,353.1,464.3,887,0, ,No,Required Compliance,Complied,-75.16071322,39.95076015
-75.1700586949985,39.9532068228849,338,2022,26081,883054000,1801-21 MARKET ST,12589 Ten Penn Center,19103,1,1981,Office,721408,22862860.1,0,0,10114555.7,74,45.7,105.6,46.1,88.5,2663.4,5185.8,0, ,Yes,Required Compliance,Complied,-75.17036464,39.95361225
-75.1575606196262,39.9802807290472,339,2022,3979397,777509000,1801-35 N BROAD ST,CARNELL HALL,19122,1,2000,College/University,75931,2604384,0,0,6736738.9,0,162.6,239.6,167,463.6,826.7,150.6,2893261.8, ,No,Required Compliance,Complied,-75.15620977,39.9807969
-75.1571025975065,39.9823385732335,340,2022,5032269,777512030,1941-53 N BROAD ST,1940 Residence Hall,19122,1,2000,Other,133399,3982448.9,0,0,4322244.3,0,146,195.7,0,210.9,1273.7,4094.1,12139684.8, ,No,Required Compliance,Complied,-75.15627533,39.98285436
-75.1553638954152,39.9799935941613,341,2022,3966439,777570200,1801-59 N 13TH ST,TUTTLEMAN LEARNING CENTER,19122,1,2000,College/University,117253,5205606.5,0,0,11745270.7,0,316.9,399.8,305.1,144.6,2329.9,481.7,20806504.7, ,No,Required Compliance,Complied,-75.15444754,39.98059592
,,342,2022,2561862,"771002000;771003000",801-49 PINE ST,Pennsylvania Hospital,19104,9,1756,Hospital (General Medical & Surgical),873226,117167534.1,1168115.8,0,143929763.9,13,300.3,575.4,303.5,548.9,19826.6,34648.1,0, ,No,Required Compliance,Complied,-75.15570798,39.94511291
-75.1561397320466,39.9483578931786,343,2022,3642429,771695000,919-21 WALNUT ST,Nevil Building,19107,1,1906,Office,135825,3283789,0,0,4921145.4,78,60.4,111.3,63.4,129.7,612.8,4597.7,0, ,No,Required Compliance,Complied,-75.15673464,39.94881196
-75.1724457917971,39.9445118232816,344,2022,3306120,772036205,1832-44 SOUTH ST,Tuttleman Building,19146,1,1989,Medical Office,74460,8430168.3,0,0,5475903.6,50,186.8,405.5,186.7,483,1098,3858.2,0, ,No,Required Compliance,Complied,-75.17322196,39.9443572
-75.1928294083104,39.956018973731,345,2022,3667296,773702000,3500-06 MARKET ST,Monell Chemical Senses Center,19104,1,1970,Laboratory,60000,7586476.2,0,0,8689196.1,0,271.3,528.3,272.5,809.8,1258.7,3145.4,0, ,No,Required Compliance,Complied,-75.19305871,39.95574319
,,346,2022,3762586,772029000,325 N 15TH ST,Stiles Alumni Hall,19104,1,1972,Residence Hall/Dormitory,142903,9463048.9,0,0,3904784.5,26,93.5,218.3,95.7,227.3,1109.7,6088.9,0, ,No,Required Compliance,Complied,-75.16338571,39.95864003
-75.1557388042979,39.9784026219148,347,2022,3958447,777540000,1301-43 CECIL B MOORE AVE,RITTER ANNEX,19122,1,2000,College/University,153050,3190150.1,0,0,11232459.2,0,92.5,141.5,94.1,164.6,1054.9,644.1,590613.7, ,No,Required Compliance,Complied,-75.15629187,39.97879212
-75.15184474316,40.0064847203332,348,2022,3969865,777533001,3519-33 N BROAD ST,BOYER PAVILION,19140,1,2000,Hospital (General Medical & Surgical),344000,9485240.6,0,0,31584139.4,9,437.2,555.9,429.6,155.4,4722.3,6165.3,34132746.5, ,No,Required Compliance,Complied,-75.15101572,40.00664445
-75.1854180922224,39.9550884920245,349,2022,3762549,774525000,3100-16 MARKET ST,"27,27A-LeBow / CAT Engineering",19104,2,1989,College/University,128347,10057487.6,0,0,5332969.8,0,121.3,272.5,122.4,130.1,1257.9,7356.4,0, ,No,Required Compliance,Complied,-75.18584087,39.95470632
-75.1668353749623,39.949668612346,350,2022,3663168, ,1524-30 WALNUT ST,1528 Walnut,19102,1,1927,Office,206625,11637926,0,0,2790851.7,43,69.8,174,70.5,87.4,1231.1,4226,0, ,No,Required Compliance,Complied,-75.16733033,39.94944932
-75.1656607331525,39.9511046367702,351,2022,5023391,881031014,1501-15 CHESTNUT ST,The Avenir,19102,1,1909,Multifamily Housing,140000,7885814.4,0,0,1277668.9,24,65.5,168.7,67.3,341.3,771.9,3185.4,0, ,No,Required Compliance,Complied,-75.16590749,39.95131633
-75.1557821251638,39.9498749807138,352,2022,3641781,883313700,917-33 CHESTNUT ST,925 Chestnut Street,19107,1,1931,Medical Office,262308,9636910.8,0,0,9863246.2,99,74.3,148.1,76.8,93.4,1494.5,5529.2,0, ,No,Required Compliance,Complied,-75.15650782,39.95034165
-75.1837921810495,39.9548789578721,353,2022,3365000,883071700,3020-52 MARKET ST,178-3020 MARKET,19104,1,1959,Office,207000,26715571,0,0,9674473.7,39,175.8,417.6,175.2,85.4,2969.9,6113.3,0, ,No,Required Compliance,Complied,-75.18480013,39.95458246
-75.1574482849082,39.9484982315908,354,2022,3642562,771019000,1000-28 WALNUT ST,Scott Memorial Library,19107-5587,1,1976,Library,111970,7258043.9,0,0,3106887.2,0,92.6,214.9,95.1,241.2,838.6,3452.8,0, ,No,Required Compliance,Complied,-75.15824833,39.9482361
-75.1838639302325,39.9549160446277,355,2022,3776439,"883071800; 885501140",3025-53 MARKET ST,Academic Properties,19104,1,1956,Office,548371,37665238.6,9642304.6,0,5452061.3,43,96.2,222.7,97.1,15.1,4155.6,7068.2,0, ,No,Required Compliance,Complied,-75.18443599,39.95549642
-75.1669074402835,39.9528142037365,356,2022,4179755,883338000,1601-23 MARKET ST,APF - 1601 Market Street,19103,1,1969,Office,797218,30042960.3,0,0,16247315,74,58.1,130,59.1,120,3696.2,5861.9,0, ,Yes,Required Compliance,Complied,-75.16733191,39.9531712
